ID,State ID,State Regulation,Login,Company,Product Name,Renewal Estimate,Late Fee,State Reg Type,Initial Sub Date,Initial Registration Status,Renewal Current Payment,ALL Payments,Certificate Exp,Cancellation Effective,Submission Date,Approval Received,Frequency,Renewal Registration Status,Month,Submission/Maintenance Notes,Current Certificate,Invoiced On
5529,TX,TX-Commercial Fertilizers - ≤ 5lbs ONLY,,ARB,PALM-jet Mg,$50.00,,Registration,,Approved,ARB-TX-74487-Inspec. Fee ,"ARB-TX-67370-Renewal 22/23,ARB-TX-67651-Product Renew 23/24,ARB-TX-74487-Inspec. Fee ",9/30/2024,,8/27/2024,,Annual,,09,No exp date. Registration ltr - 4/12/2024.,,"""ARB-90031463-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
5615,TX,TX-Fertilizer Company License (Class 3),,ARB,Fertilizer License,$100.00,$50.00,License,,Approved,ARB-TX-67808-24-25 Permit/Tonnage Advance,"ARB-TX-67361-,ARB-TX-67635-Permit Renew 23/24,ARB-TX-67808-24-25 Permit/Tonnage Advance",9/30/2024,,9/9/2024,,Annual,,09,,,"""ARB-90031463-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
1077,TX,TX-Fertilizer Company License (Class 3),,GWB,Fertilizer License,$100.00,$50.00,License,,Approved,GWB-TX-67810-24/25 Permit Tonnage Fee,"GWB-TX-61857-,GWB-TX-67126-,GWB-TX-67363-,GWB-TX-67638-Permit Renew 23/24,GWB-TX-67810-24/25 Permit Tonnage Fee",9/30/2024,,,,Annual,,09,,,"""GWB-90031503-Tonnage Fees, State Renewal Fees"""
6991,TX,TX-Soil Amendment - ≤ 5lbs ONLY,,GWB,DYNOMYCO SPARK,$50.00,,Registration,9/8/2023,Approved,GWB-TX-74488-Inspec Fee MY 24-25,GWB-TX-74488-Inspec Fee MY 24-25,9/30/2024,,8/27/2024,,Annual,,09,,,"""GWB-90031503-Tonnage Fees, State Renewal Fees"""
902,TX,TX-Fertilizer Company License (Class 3),,SYM,Fertilizer License,$100.00,$50.00,License,,Approved,,"SYM-TX-61858-,SYM-TX-67128-,SYM-TX-67364-,SYM-TX-67639-Permit Renew 23/24",9/30/2024,,,,Annual,,09,,,"""SYM-90031591-State Renewal Fees, Tonnage Fees"""
5388,UT,UT-Commercial Fertilizers,ARB-UT-ALL NON-PEST-ALL,ARB,NutriRoot,$60.00,,Registration,,Approved,ARB-UT-CC-2025 Product Renewal,"ARB-UT-CC-Renew 2023,ARB-UT-CC-2024 Renewal,ARB-UT-CC-2025 Product Renewal",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
5461,UT,UT-Commercial Fertilizers,ARB-UT-ALL NON-PEST-ALL,ARB,Mn-jet Fe,$60.00,,Registration,,Approved,ARB-UT-CC-2025 Product Renewal,"ARB-UT-CC-Renew 2023,ARB-UT-CC-2024 Renewal,ARB-UT-CC-2025 Product Renewal",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
5530,UT,UT-Commercial Fertilizers,ARB-UT-ALL NON-PEST-ALL,ARB,PALM-jet Mg,$60.00,,Registration,,Approved,ARB-UT-CC-2025 Product Renewal,"ARB-UT-CC-Renew 2023,ARB-UT-CC-2024 Renewal,ARB-UT-CC-2025 Product Renewal",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
10551,UT,UT-Commercial Fertilizers,ARB-UT-ALL NON-PEST-ALL,ARB,Nutriroot Granular,$60.00,,Registration,2/16/2024,Approved - Initial,ARB-UT-CC-2025 Product Renewal,"ARB-UT-CC-NutriRoot Gran New Reg,ARB-UT-CC-2025 Product Renewal",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
6859,UT,UT-Commercial Fertilizers,BOR-UT-ALL NON-PEST-ALL,BOR,Solubor 20.5%,$60.00,,Registration,,Approved,BOR-UT-CC-2025 Product Renewal,"BOR-UT-CC-Renew 2023,BOR-UT-CC-2024 Renewal,BOR-UT-CC-2025 Product Renewal",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
6857,UT,UT-Commercial Fertilizers,BOR-UT-ALL NON-PEST-ALL,BOR,Fertibor 15%,$60.00,,Registration,,Approved,BOR-UT-CC-2025 Product Renewal,"BOR-UT-CC-Renew 2023,BOR-UT-CC-2024 Renewal,BOR-UT-CC-2025 Product Renewal",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
6858,UT,UT-Commercial Fertilizers,BOR-UT-ALL NON-PEST-ALL,BOR,Granubor 15%,$60.00,,Registration,,Approved,BOR-UT-CC-2025 Product Renewal,"BOR-UT-CC-Renew 2023,BOR-UT-CC-2024 Renewal,BOR-UT-CC-2025 Product Renewal",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
10684,UT,UT-Commercial Fertilizers,EEA-UT-ALL NON-PEST-ALL,EEA,Res+,$60.00,,Registration,8/5/2024,Approved,EEA-UT-CC-2025 Product Renewal,"EEA-UT-CC-NEW REG 2024,EEA-UT-CC-2025 Product Renewal",12/31/2024,,12/12/2024,8/26/2024,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
10614,UT,UT-Soil Amendments,EEA-UT-ALL NON-PEST-ALL,EEA,Galaxy ST,$60.00,,Registration,8/5/2024,Approved,EEA-UT-CC-2025 Product Renewal,EEA-UT-CC-2025 Product Renewal,12/31/2024,,12/12/2024,8/26/2024,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
581,UT,UT-Soil Amendments,GWB-UT-ALL NON-PEST-ALL,GWB,Rootella F,$60.00,,Registration,,Approved,GWB-UT-CC-2025 Product Renewal,"GWB-UT-AMEX-GWB-UT-SARenew2021-,GWB-UT-AMEX-GWB-UT-2022renew-,GWB-UT-CC-Renew 2023,GWB-UT-CC-2024 renewal,GWB-UT-CC-2025 Product Renewal",12/31/2024,,12/13/2024,,Annual,Renewal Submitted,12,,UT GWB 2024 cert exp 2024-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/Q0-Zlysx3hqkN03nmhPbyg/yCrckSlmI3SmVb0PJoJR8sUanrJitqKs0pBSLEn8F5hKzNOF87Vf19u0JKSpDQQHNVFLaibQTZR8xuR7hJy4XPhXSsnY-kLWmKZ_OVko256cvHJkFIPaMXsWxKKtQ_3SQtHJh3Z-I7Q1QF1b5KGmT7IIuSJC4cIQLKUCN1W16CyKSjNH8jTezt3YTBF-N0_s/c6hhbSkRhQ8x-KShwgSbYj3le9jTRNtxw5THQsiFOkw),GWB-90032232-State Renewal Fees
605,UT,UT-Soil Amendments,GWB-UT-ALL NON-PEST-ALL,GWB,Rootella G,$60.00,,Registration,,Approved,GWB-UT-CC-2025 Product Renewal,"GWB-UT-AMEX-GWB-UT-SARenew2021-,GWB-UT-AMEX-GWB-UT-2022renew-,GWB-UT-CC-Renew 2023,GWB-UT-CC-2024 renewal,GWB-UT-CC-2025 Product Renewal",12/31/2024,,12/13/2024,,Annual,Renewal Submitted,12,,UT GWB 2024 cert exp 2024-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/Q0-Zlysx3hqkN03nmhPbyg/yCrckSlmI3SmVb0PJoJR8sUanrJitqKs0pBSLEn8F5hKzNOF87Vf19u0JKSpDQQHNVFLaibQTZR8xuR7hJy4XPhXSsnY-kLWmKZ_OVko256cvHJkFIPaMXsWxKKtQ_3SQtHJh3Z-I7Q1QF1b5KGmT7IIuSJC4cIQLKUCN1W16CyKSjNH8jTezt3YTBF-N0_s/c6hhbSkRhQ8x-KShwgSbYj3le9jTRNtxw5THQsiFOkw),GWB-90032232-State Renewal Fees
629,UT,UT-Soil Amendments,GWB-UT-ALL NON-PEST-ALL,GWB,Rootella P,$60.00,,Registration,,Approved,GWB-UT-CC-2025 Product Renewal,"GWB-UT-AMEX-GWB-UT-SARenew2021-,GWB-UT-AMEX-GWB-UT-2022renew-,GWB-UT-CC-Renew 2023,GWB-UT-CC-2024 renewal,GWB-UT-CC-2025 Product Renewal",12/31/2024,,12/13/2024,,Annual,Renewal Submitted,12,,UT GWB 2024 cert exp 2024-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/Q0-Zlysx3hqkN03nmhPbyg/yCrckSlmI3SmVb0PJoJR8sUanrJitqKs0pBSLEn8F5hKzNOF87Vf19u0JKSpDQQHNVFLaibQTZR8xuR7hJy4XPhXSsnY-kLWmKZ_OVko256cvHJkFIPaMXsWxKKtQ_3SQtHJh3Z-I7Q1QF1b5KGmT7IIuSJC4cIQLKUCN1W16CyKSjNH8jTezt3YTBF-N0_s/c6hhbSkRhQ8x-KShwgSbYj3le9jTRNtxw5THQsiFOkw),GWB-90032232-State Renewal Fees
2951,UT,UT-Soil Amendments,GWB-UT-ALL NON-PEST-ALL,GWB,Dynomyco,$60.00,,Registration,3/2/2022,Approved,GWB-UT-CC-2025 Product Renewal,"GWB-UT-CC-Dynomyco New Reg,GWB-UT-CC-2024 renewal,GWB-UT-CC-2025 Product Renewal",12/31/2024,,12/13/2024,,Annual,Renewal Submitted,12,,UT GWB 2024 cert exp 2024-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/Q0-Zlysx3hqkN03nmhPbyg/yCrckSlmI3SmVb0PJoJR8sUanrJitqKs0pBSLEn8F5hKzNOF87Vf19u0JKSpDQQHNVFLaibQTZR8xuR7hJy4XPhXSsnY-kLWmKZ_OVko256cvHJkFIPaMXsWxKKtQ_3SQtHJh3Z-I7Q1QF1b5KGmT7IIuSJC4cIQLKUCN1W16CyKSjNH8jTezt3YTBF-N0_s/c6hhbSkRhQ8x-KShwgSbYj3le9jTRNtxw5THQsiFOkw),GWB-90032232-State Renewal Fees
7035,UT,UT-Soil Amendments,GWB-UT-ALL NON-PEST-ALL,GWB,DYNOMYCO SPARK,$60.00,,Registration,9/14/2023,Approved,GWB-UT-CC-2025 Product Renewal,"GWB-UT-CC-DSparkNewReg,GWB-UT-CC-2024 renewal,GWB-UT-CC-2025 Product Renewal",12/31/2024,,12/13/2024,,Annual,Renewal Submitted,12,,UT GWB 2024 cert exp 2024-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/Q0-Zlysx3hqkN03nmhPbyg/yCrckSlmI3SmVb0PJoJR8sUanrJitqKs0pBSLEn8F5hKzNOF87Vf19u0JKSpDQQHNVFLaibQTZR8xuR7hJy4XPhXSsnY-kLWmKZ_OVko256cvHJkFIPaMXsWxKKtQ_3SQtHJh3Z-I7Q1QF1b5KGmT7IIuSJC4cIQLKUCN1W16CyKSjNH8jTezt3YTBF-N0_s/c6hhbSkRhQ8x-KShwgSbYj3le9jTRNtxw5THQsiFOkw),GWB-90032232-State Renewal Fees
11008,UT,UT-Soil Amendments,,IBA,Rootmax,$60.00,,Registration,8/19/2024,Approved,IBA-UT-CC-2025 Rootmax Renewal,"IBA-UT-CC-NEW REG 2024,IBA-UT-CC-2025 Rootmax Renewal",12/31/2024,,12/13/2024,8/26/2024,Annual,Renewal Submitted,12,,UT IBA Rootmax approval exp 2024-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/jtnCeRzxMp9YFKzBpf_g4g/wqgw_9azFMVPB3NhSznUt8pPvTGAMf27r42oVDtdsxm8LoX__VrMxmdrNqE-d1SNVxKnKG_Qulg45aExIpIAyIdxb0P4_wlo6k3PRkb8p_ATV48z351LYbXnixgxFjdgsIDrthefahMXgQPS6qSQBCQONACSbZNc59EuKKudszjkMZ0o9YwDDxGP37y17jNu/B25k4s46TA6bFd5wULGRyPDpiwo9hRObOudu-xstaRs),IBA-90032233-State Renewal Fees
8925,UT,UT-Commercial Fertilizers,OMY-UT-ALL NON-PEST-ALL,OMY,Ground Force Lime,$60.00,,Registration,,Approved,OMY-UT-CC-2025 Product Renewal,"OMY-UT-CC-GroundForceNewReg,OMY-UT-CC-2025 Product Renewal",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
85,UT,UT-Soil Amendments,SYM-UT-ALL NON-PEST-ALL,SYM,BlueN,$60.00,,Registration,3/3/2020,Approved,SYM-UT-CC-2025 Product Renewal,"SYM-UT-61668-,SYM-UT-AMEX-SYM-UT-SA2021-,SYM-UT-AMEX-SYM-UT-2022renew-,SYM-UT-CC-Renew 2023,SYM-UT-CC-2024 Renew,SYM-UT-CC-2025 Product Renewal",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
264,UT,UT-Soil Amendments,SYM-UT-ALL NON-PEST-ALL,SYM,Resid HC,$60.00,,Registration,,Approved,SYM-UT-CC-2025 Product Renewal,"SYM-UT-AMEX-SYM-UT-SA2021-,SYM-UT-AMEX-SYM-UT-2022renew-,SYM-UT-CC-Renew 2023,SYM-UT-CC-2024 Renew,SYM-UT-CC-2025 Product Renewal",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,SYM-90032235-State Renewal Fees
5387,VT,VT-Fertilizers,ARB-VT-ALL NON-PEST-ALL,ARB,NutriRoot,$85.00,,Registration,,Approved,ARB-VT-CC-2025 Product Renew,"ARB-VT-CC-Fert Renew 2023,ARB-VT-CC-2024 Fert Renewal,ARB-VT-CC-2025 Product Renew",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
5462,VT,VT-Fertilizers,ARB-VT-ALL NON-PEST-ALL,ARB,Mn-jet Fe,$85.00,,Registration,,Approved,ARB-VT-CC-2025 Product Renew,"ARB-VT-CC-Fert Renew 2023,ARB-VT-CC-2024 Fert Renewal,ARB-VT-CC-2025 Product Renew",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
5531,VT,VT-Fertilizers,ARB-VT-ALL NON-PEST-ALL,ARB,PALM-jet Mg,$85.00,,Registration,,Approved,ARB-VT-CC-2025 Product Renew,"ARB-VT-CC-Fert Renew 2023,ARB-VT-CC-2024 Fert Renewal,ARB-VT-CC-2025 Product Renew",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
10553,VT,VT-Fertilizers,ARB-VT-ALL NON-PEST-ALL,ARB,Nutriroot Granular,$85.00,,Registration,2/16/2024,Approved - Initial,ARB-VT-CC-2025 Product Renew,"ARB-VT-XXXXX-NutriRoot Gran New Reg,ARB-VT-CC-2025 Product Renew",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
7811,VT,VT-Soil/Plant Amendment,BIN-VT-ALL NON-PEST-ALL,BIN,BIO-ELEVATE,$85.00,,Registration,4/27/2023,Approved,BIN-VT-CC-2025 Prod Renew,"BIN-VT-CC-BioElevate New Reg,BIN-VT-CC-2024 Renewal,BIN-VT-CC-2025 Prod Renew",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,BIN-90032229-State Renewal Fees
11085,VT,VT-Soil/Plant Amendment,BIN-VT-ALL NON-PEST-ALL,BIN,Centeon Max,$85.00,,Registration,11/1/2024,Approved - Initial,BIN-VT-CC-2025 Prod Renew,"BIN-VT-CC-Centeon Max New Reg,BIN-VT-CC-2025 Prod Renew",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,BIN-90032229-State Renewal Fees
6861,VT,VT-Fertilizers,DEL-VT-ALL NON-PEST-ALL,BOR,Solubor 20.5%,$85.00,,Registration,,Approved,BOR-VT-CC-2025 Product Renewal,"BOR-VT-CC-Renew 2023,BOR-VT-CC-2024 Fert Renew,BOR-VT-CC-2025 Product Renewal",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
6860,VT,VT-Fertilizers,DEL-VT-ALL NON-PEST-ALL,BOR,Fertibor 15%,$85.00,,Registration,,Approved,BOR-VT-CC-2025 Product Renewal,"BOR-VT-CC-Renew 2023,BOR-VT-CC-2024 Fert Renew,BOR-VT-CC-2025 Product Renewal",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
10686,VT,VT-Fertilizers,DEL-VT-ALL NON-PEST-ALL,EEA,Res+,$85.00,,Registration,8/8/2024,Approved,EEA-VT-CC-2025 Product Renewal,"EEA-VT-74451-Res+ new regis,EEA-VT-CC-2025 Product Renewal",12/31/2024,,12/12/2024,9/18/2024,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
2579,VT,VT-Soil/Plant Amendment,DEL-VT-ALL NON-PEST-ALL,EEA,Sosdia Stress,$85.00,,Registration,3/15/2022,Approved,EEA-VT-CC-2025 Product Renewal,"EEA-VT-67254-,EEA-VT-67409-Renewal 2023,EEA-VT-CC-2024 renewal,EEA-VT-CC-2025 Product Renewal",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
2607,VT,VT-Soil/Plant Amendment,DEL-VT-ALL NON-PEST-ALL,EEA,Sosdia Stress Plus,$85.00,,Registration,3/15/2022,Approved,EEA-VT-CC-2025 Product Renewal,"EEA-VT-67254-,EEA-VT-67409-Renewal 2023,EEA-VT-CC-2024 renewal,EEA-VT-CC-2025 Product Renewal",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
10616,VT,VT-Soil/Plant Amendment,DEL-VT-ALL NON-PEST-ALL,EEA,Galaxy ST,$85.00,,Registration,8/8/2024,Approved,EEA-VT-CC-2025 Product Renewal,"EEA-VT-74452-Galaxy ST new,EEA-VT-CC-2025 Product Renewal",12/31/2024,,12/12/2024,9/18/2024,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
11010,VT,VT-Soil/Plant Amendment,DEL-VT-ALL NON-PEST-ALL,IBA,Rootmax,$85.00,,Registration,8/21/2024,Approved,IBA-VT-CC-2025 Rootmax Renewal,"IBA-VT-74479-Rootmax NEW reg,IBA-VT-CC-2025 Rootmax Renewal",12/31/2024,,12/13/2024,,Annual,Renewal Submitted,12,,VT-IBA-Rootmax_registration_exp_2024-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/CZIceiegs28DF2QRPAuiYg/B4FDrDhlLDewFQxAitcq6VNesUlUkor6MpULFMaXtAaSAwbdwVBFklCVLnV3jbadsK0eVEUnLChQppQg-S9Znx0DXcdoy7iZHNqIQBXlCeisgsMCQkzay9F4KT3a1i-2ADuhZ6aiXUa9OP4r6fY0PNFip1-8I9rHEGHYC4uebhNsnc8q9RJONKhs1quIhm1lDUSJWRbvo-IkbB71HiqbBA/dPCzaTFZ9X3_ew1GjgmM7Qy2RzMkXysBqX293oKwyS4),IBA-90032233-State Renewal Fees
10714,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMC,Gouverneur,$50.00,,Registration,,Approved,,,12/31/2024,,,,Annual,Cancellation Confirmed,12,"12/17/2024 - These are not Omya products.  They were sent to Omya in error for 2024 renewal 
11/26/2024 - label needed for renewal, emailed Searcy and Xie.

0001CZ",,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
10715,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMC,ProLime,$50.00,,Registration,,Approved,,,12/31/2024,,,,Annual,Cancellation Confirmed,12,"11/26/2024 - label needed for renewal, emailed Searcy and Xie.

0001CZ",,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
10716,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMC,Soilsweet,$50.00,,Registration,,Approved,,,12/31/2024,,,,Annual,Cancellation Confirmed,12,"11/26/2024 - label needed for renewal, emailed Searcy and Xie.

0001CZ",,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9761,VT,VT-Fertilizers,DEL-VT-ALL NON-PEST-ALL,OMY,Calciprill 14S,$85.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 1,"OMY-VT-CC-2024 Fert/Lime Renew 2,OMY-VT-CC-2025 Prod Renew 1",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9762,VT,VT-Fertilizers,DEL-VT-ALL NON-PEST-ALL,OMY,Greenlight S,$85.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 2,"OMY-VT-CC-2024 Fert/Lime Renew 1,OMY-VT-CC-2025 Prod Renew 2",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9764,VT,VT-Fertilizers,DEL-VT-ALL NON-PEST-ALL,OMY,Greenlight S Prime,$85.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 2,"OMY-VT-CC-2024 Fert/Lime Renew 2,OMY-VT-CC-2025 Prod Renew 2",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9763,VT,VT-Fertilizers,DEL-VT-ALL NON-PEST-ALL,OMY,Greenlight S Max,$85.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 1,"OMY-VT-CC-2024 Fert/Lime Renew 1,OMY-VT-CC-2025 Prod Renew 1",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9765,VT,VT-Fertilizers,DEL-VT-ALL NON-PEST-ALL,OMY,Ground Force Gypsum,$85.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 1,"OMY-VT-CC-2024 Fert/Lime Renew 2,OMY-VT-CC-2025 Prod Renew 1",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9766,VT,VT-Fertilizers,DEL-VT-ALL NON-PEST-ALL,OMY,Sulfoprill 14,$85.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 1,"OMY-VT-CC-2024 Fert/Lime Renew 2,OMY-VT-CC-2025 Prod Renew 1",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9767,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMY,Agrocarb - FL,$50.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 2,"OMY-VT-CC-2024 Fert/Lime Renew 1,OMY-VT-CC-2025 Prod Renew 2",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9770,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMY,Calciprill 95,$50.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 1,"OMY-VT-CC-2024 Fert/Lime Renew 2,OMY-VT-CC-2025 Prod Renew 1",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9771,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMY,Greenlight Ca,$50.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 2,"OMY-VT-CC-2024 Fert/Lime Renew 1,OMY-VT-CC-2025 Prod Renew 2",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9773,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMY,Greenlight Ca Prime,$50.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 2,"OMY-VT-CC-2024 Fert/Lime Renew 1,OMY-VT-CC-2025 Prod Renew 2",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9772,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMY,Greenlight Ca Max,$50.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 2,"OMY-VT-CC-2024 Fert/Lime Renew 1,OMY-VT-CC-2025 Prod Renew 2",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9775,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMY,Greenlight Mg Max,$50.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 2,"OMY-VT-CC-2024 Fert/Lime Renew 1,OMY-VT-CC-2025 Prod Renew 2",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9774,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMY,Greenlight Mg,$50.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 2,"OMY-VT-CC-2024 Fert/Lime Renew 1,OMY-VT-CC-2025 Prod Renew 2",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9776,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMY,Greenlight Mg Prime,$50.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 2,"OMY-VT-CC-2024 Fert/Lime Renew 1,OMY-VT-CC-2025 Prod Renew 2",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9778,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMY,Magprill 65,$50.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 1,"OMY-VT-CC-2024 Fert/Lime Renew 2,OMY-VT-CC-2025 Prod Renew 1",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9777,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMY,Ground Force Lime,$50.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 1,"OMY-VT-CC-2024 Fert/Lime Renew 2,OMY-VT-CC-2025 Prod Renew 1",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9779,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMY,OmyaPro Calcium,$50.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 1,"OMY-VT-CC-2024 Fert/Lime Renew 2,OMY-VT-CC-2025 Prod Renew 1",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9780,VT,VT-Lime Product,DEL-VT-ALL NON-PEST-ALL,OMY,TopFlow 130 - FL,$50.00,,Registration,,Approved,OMY-VT-CC-2025 Prod Renew 1,"OMY-VT-CC-2024 Fert/Lime Renew 2,OMY-VT-CC-2025 Prod Renew 1",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
6866,WA,WA-Commercial Fertilizer,,BOR,Optibor TG ,$120.00,$50.00,Registration,,Approved,BOR-WA-74306-24/25 MY Renewal,"BOR-WA-67400-Renewal 2023,BOR-WA-74306-24/25 MY Renewal",6/30/2024,,6/25/2024,,Biennial,,06,,,"""BOR-90031476-State Renewal Fees, Tonnage Fees"""
6864,WA,WA-Commercial Fertilizer,,BOR,Granubor 15%,$120.00,$50.00,Registration,,Approved,BOR-WA-74306-24/25 MY Renewal,"BOR-WA-67400-Renewal 2023,BOR-WA-74306-24/25 MY Renewal",6/30/2024,,6/25/2024,,Biennial,,06,,,"""BOR-90031476-State Renewal Fees, Tonnage Fees"""
